name,weight,Energy,Protein,Fat,Carbohydrate,Total Dietary,Calcium,Iron,Sodium,Retinol,β-Carotene,Vitamin A,Vitamin B1 (Thiamine),Vitamin B2 (Rivoflavin),Vitamin C,Vitamin D,Linoleic Acid,Alpha-Linolenic Acid,snack,rice,special,soup,kimchi,side_dish,side_dish1,side_dish2,empty,밀,쌀,메밀,감자,대두,땅콩,들깨,참깨,씨앗,돼지,오리,닭,기타가금류,소,난류,우유,붉은살생선,흰살생선,기타,장어,멸치,게,새우,가재,"조개,꼬막",굴,"홍합,담치",오징어,문어,낙지,고둥,소라,전복,오이,마늘,샐러리,당근,브로콜리,양파,겨자,후추,토마토,체리,자두,키위,바나나,사과,배,코코넛,복숭아,메론,수박,시트러스,망고,아황산류,견과류,땅콩+견과류,other
토마토치커리무침,70.0,60.186,1.24628,3.1136,7.63,2.464,16.702,0.4613,146.832,0.0,876.442,73.03683334,0.024108,0.149716,5.7267,0.0,1353.32666,35.47404,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)토마토치커리무침,67.2,34.51,1.24628,0.32508,7.62608,2.464,15.498,0.4123,146.384,0.0,876.134,73.01116667,0.024108,0.147756,5.7267,0.0,187.93166,20.52008,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
톳나물무침,63.1,37.635,1.27805,2.99492,2.90634,0.1294,80.734,2.02234,135.107,0.0,185.688,15.474,0.011437,0.084217,2.69425,0.0,1167.0475,15.83876,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)톳나물무침,62.6,14.788,1.4494,0.21008,3.51008,0.2168,79.806,1.99128,134.728,0.0,185.38,15.44833333,0.014772,0.08596,2.8886,0.0,3.39912,0.8848,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
파래무채무침,52.5,9.261,0.83538,0.070882,2.1784,0.86604,20.9286,1.202796,78.9614,0.0,6.237,0.51975,0.095865,0.0489244,12.0176,0.0,5.723802,10.63139,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
파래무침,52.5,9.261,0.83538,0.070882,2.1784,0.86604,20.9286,1.202796,78.9614,0.0,6.237,0.51975,0.095865,0.0489244,12.0176,0.0,5.723802,10.63139,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
파인콘샐러드,53.2,75.964,0.6055,5.37418,6.58826,0.9954,11.27,0.1526,49.756,0.63,393.694,33.43783334,0.01687,0.027762,4.63666,0.0,2772.8855,414.24852,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
파채겉절이,56.0,58.156,1.16998,3.0989,7.1085,2.184,23.702,0.6076,141.652,0.0,777.112,64.75933333,0.043148,0.186186,1.12,0.0,1325.13836,29.15024,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)파채겉절이,53.2,32.48,1.16998,0.31038,7.10458,2.184,22.498,0.5586,141.204,0.0,776.804,64.73366667,0.043148,0.184226,1.12,0.0,159.74336,14.19628,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
파프리카무침,48.86,32.543,0.702548,0.876666,5.99578,0.68152,6.2678,0.222306,134.078,0.0,101.9634,8.496950001,0.008764,0.1134644,42.51716,0.0,364.107422,15.672118,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)파프리카무침,47.88,24.5644,0.62986,0.053228,5.933676,0.64204,3.5756,0.192164,133.9604,0.0,101.85,8.487500001,0.007798,0.1047648,42.51716,0.0,21.991732,11.4534,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
파프리카사과초무침,50.82,21.8904,0.30016,0.043918,5.710096,0.68964,2.5886,0.123074,47.0652,0.0,70.21,5.850833334,0.008246,0.0380688,28.61096,0.0,17.959732,8.5428,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
파프리카스틱,42.0,10.5,0.3528,0.0525,2.5977,0.609,2.73,0.1407,0.0,0.0,101.85,8.487500001,0.0063,0.04221,42.4935,0.0,21.7791,11.4534,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
파프리카쌈장무침,61.6,46.396,0.74704,2.9932,4.56456,1.0836,6.58,0.28588,73.78,0.0,153.328,12.77733333,0.011984,0.061264,56.658,0.0,1262.70508,39.57772,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(참깨제외)파프리카쌈장무침,58.8,20.72,0.74704,0.20468,4.56064,1.0836,5.376,0.23688,73.332,0.0,153.02,12.75166667,0.011984,0.059304,56.658,0.0,97.31008,24.62376,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파프리카유자청무침,63.14,49.994,0.4914,2.87,5.992,0.812,4.41,0.20888,47.8618,0.0,137.998,11.49983333,0.01092,0.063,59.178,0.0,258.28488,35.18508,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
파프리카초무침,64.4,35.168,0.72716,1.4644,5.33764,0.8344,5.082,0.25956,134.19,0.0,135.954,11.3295,0.009912,0.111048,56.658,0.0,611.75366,22.74818,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)파프리카초무침,63.0,22.33,0.72716,0.07014,5.33568,0.8344,4.48,0.23506,133.966,0.0,135.8,11.31666667,0.009912,0.110068,56.658,0.0,29.05616,15.2712,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
파프리카콘샐러드,64.4,86.086,0.92064,5.53154,8.38782,0.7686,5.348,0.29456,91.532,0.63,287.266,24.56883334,0.010934,0.054236,27.2083,0.0,2828.31234,415.46792,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
팽이버섯나물,24.64,9.2918,0.614544,0.453824,1.83435,0.81018,2.2876,0.25284,90.9748,0.0,0.217,0.018083333,0.022134,0.0626416,0.27755,0.0,165.508112,12.42661,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)팽이버섯나물,25.8,15.83,0.61339,1.11072,1.94732,0.8008,1.057,0.24308,74.548,0.0,0.168,0.014,0.022295,0.060145,0.31249,0.0,221.26026,123.8962,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
팽이버섯무침,27.86,22.519,0.893228,1.631266,2.17098,0.88312,4.4408,0.321636,134.792,0.0,6.0074,0.500616667,0.02422,0.1121064,0.09821,0.0,658.027832,19.173098,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)팽이버섯무침,26.18,8.1214,0.82054,0.110698,2.107896,0.84364,1.4476,0.279244,134.5624,0.0,5.817,0.48475,0.023254,0.1029168,0.09821,0.0,24.563392,11.21589,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
팽이버섯부추나물,32.76,21.896,0.827078,1.652266,2.11064,0.86632,5.8758,0.525406,34.559,0.0,12.0974,1.008116667,0.034601,0.0836024,0.44821,0.0,658.027832,19.173098,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)팽이버섯부추나물,32.08,16.6984,0.75459,1.130198,2.048556,0.82684,2.8926,0.484714,34.3394,0.0,11.907,0.99225,0.033635,0.0744128,0.44821,0.0,222.065792,124.42099,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
표고버섯나물,24.64,11.3918,0.927444,0.426524,2.64075,1.41918,3.1276,0.14574,90.9748,0.0,0.217,0.018083333,0.018564,0.0578116,2.68205,0.0,187.749212,1.73551,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)표고버섯나물,25.22,17.2444,0.8913,1.083018,2.610796,1.39944,1.8216,0.133594,90.9372,0.0,0.168,0.014,0.018081,0.0535108,2.68205,0.0,243.328642,113.2051,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
표고버섯무나물,62.3,63.021,0.71911,5.69688,2.91858,0.3906,11.613,0.34881,38.045,0.0,2.352,0.196,0.037723,0.068754,3.0275,0.0,924.83846,2057.66036,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)표고버섯무나물,60.3,37.785,0.71086,2.90095,3.0572,0.391,9.653,0.18961,96.148,0.0,0.7,0.058333333,0.038425,0.06,3.07655,0.0,558.59217,320.84528,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
푸실리샐러드,53.2,95.634,2.9141,0.11788,19.97996,0.7014,4.06,0.3633,75.306,0.0,116.214,9.6845,0.03423,0.040642,15.84296,0.0,15.8235,4.34882,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
푸실리샐러드(토마토소스),53.2,89.264,2.9295,0.12628,18.35386,0.4984,3.92,0.4172,17.696,0.0,117.614,9.801166667,0.03871,0.036722,15.20736,0.0,15.6793,4.83882,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
하얀무생채,40.32,14.6944,0.333032,0.169316,3.14258,0.4396,10.794,0.083552,97.3056,0.0,1.512,0.126,0.0224868,0.0248696,3.0611,0.0,56.67956,4.4212,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)하얀무생채,40.04,13.1348,0.260344,0.043008,3.081456,0.40012,8.4028,0.06566,97.3,0.0,1.4756,0.122966667,0.0215208,0.01666,3.0611,0.0,5.91262,3.940972,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
호박고지나물,10.64,24.7702,1.070944,0.42518,5.098758,1.42618,20.8572,0.260904,90.6136,0.0,230.4414,19.20345,0.019614,0.0782292,4.00225,0.0,74.263336,210.857122,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)호박고지나물,11.22,30.6144,1.0348,1.080918,5.069196,1.40644,19.4616,0.238594,90.5872,0.0,230.258,19.18816667,0.019131,0.0739508,4.00225,0.0,209.755942,150.1406,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
호박나물,56.42,45.7394,1.224804,3.191006,3.306954,1.06274,29.694,0.465206,0.2856,0.0,113.589,9.46575,0.018893,0.0386708,1.7178,0.0,702.67869,337.15199,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)호박나물,56.0,42.392,1.18846,2.849,3.276,1.043,28.378,0.45136,0.238,0.0,113.54,9.461666667,0.01841,0.03437,1.7178,0.0,560.75572,335.41648,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
게살마요무침,98.0,109.9,5.1975,5.3627,10.7121,0.707,111.93,0.4816,367.22,0.63,58.94,5.541666665,0.03164,0.07105,4.5332,0.0,2752.2537,415.9834,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
게살샐러드,102.2,135.114,5.39098,5.48646,16.71278,1.036,109.004,0.56658,397.964,0.63,420.518,35.67316667,0.029932,0.13104,3.83726,0.0,2793.72282,415.8182,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
골뱅이무침,52.92,39.9616,4.150412,0.71848,4.344704,0.5586,31.2816,0.624386,19.6126,0.0,460.7022,38.39185,0.0484176,0.077637,1.06946,0.0,144.863502,4.960564,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)골뱅이무침,52.36,35.6076,4.099732,0.280868,4.305952,0.5586,27.7368,0.566286,19.5678,0.0,460.6714,38.38928334,0.0469896,0.077049,1.06946,0.0,28.324002,3.465168,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
단호박고구마샐러드,57.4,105.378,0.6965,5.49962,13.86952,1.8312,9.17,0.25942,43.512,0.63,898.618,75.51483333,0.023933,0.067158,4.31025,0.0,2806.01433,426.40388,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
달걀샐러드,105.0,138.11,6.2916,8.4189,8.9047,1.386,31.08,1.0703,89.53,57.75,403.69,91.39083334,0.06468,0.21861,4.732,8.778,3215.8084,419.2748,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
달걀숙주냉채,98.0,79.758,6.0949,3.30218,6.27144,1.1186,32.06,0.89754,78.148,57.12,400.848,90.524,0.066724,0.243152,2.8518,8.778,549.22224,20.16028,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
닭가슴살샐러드(머스타드소스),79.94,74.4044,6.862562,3.53059,3.742592,0.88788,8.7948,0.27034,40.152,3.178,439.3774,39.79278334,0.1050882,0.045101,14.62286,0.0,1732.436314,252.393974,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
당근참치마요무침,53.2,93.002,10.33522,4.8755,1.35926,0.434,11.55,2.8623,302.624,0.378,775.054,64.96583334,0.013146,0.031696,0.4228,0.0,1659.161,245.41328,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
두부냉채,82.6,90.188,3.74458,4.36506,9.17476,2.1322,46.774,0.71554,22.344,0.0,962.738,80.22816667,0.050512,0.127064,15.08976,0.0,1336.03918,454.31064,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(밀,참깨제외)두부냉채",79.8,77.658,3.21986,4.32278,6.65854,1.9306,32.228,0.6734,24.766,0.0,505.988,42.16566667,0.030674,0.112532,14.8939,0.0,1315.90256,436.20066,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
두부미역무침,56.0,87.528,6.08174,5.70276,5.40316,3.9298,118.37,1.2579,662.27,0.0,433.44,36.12,0.019362,0.17073,0.0,0.0,2443.8771,215.9542,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)두부미역무침,52.8,54.214,5.61216,2.28448,5.25868,3.7457,105.518,1.09627,699.469,0.0,437.345,36.44541667,0.016135,0.09191,0.20226,0.0,1025.28514,198.8131,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
두부쑥갓무침,70.0,80.248,5.06534,5.40036,2.84116,1.9418,59.85,0.9968,165.27,0.0,519.61,43.30083333,0.025452,0.18214,2.184,0.0,2429.7245,197.7577,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)두부쑥갓무침,66.8,46.934,4.59576,1.98208,2.69668,1.7577,46.998,0.83517,202.469,0.0,523.515,43.62625,0.022225,0.10332,2.38626,0.0,1011.13254,180.6166,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
두부참치샐러드,88.2,141.974,11.2854,8.04888,5.49976,1.2824,27.79,2.7867,287.196,0.63,392.854,33.36783334,0.02023,0.091602,1.12336,0.0,3455.9294,518.34132,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
두부참치샐러드(유자청드레싱),83.44,83.0928,6.45932,4.46782,4.10046,1.2495,22.4224,1.65011,146.7564,0.0,58.0468,4.837233334,0.066402,0.079723,15.04566,0.0,737.64348,105.1281,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
두부톳무침,75.6,61.6,3.7478,4.25292,3.19704,0.8344,85.764,2.16384,134.652,0.0,159.068,13.25566667,0.014252,0.126952,1.68,0.0,1833.4162,123.47356,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)두부톳무침,73.8,36.084,3.64166,1.46618,3.35818,0.8477,84.868,2.09167,171.879,0.0,163.155,13.59625,0.015855,0.08918,1.88226,0.0,668.65894,108.7336,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
마카로니콘샐러드,49.14,138.9164,5.155794,3.0394,21.832314,0.27566,8.0094,0.51828,93.0202,9.842,3.0058,10.09248333,0.0709674,0.104573,2.30685,1.463,1229.301388,167.907278,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
맛살무침,78.4,72.184,3.78784,2.85362,8.17754,0.7182,75.586,0.4515,357.532,0.0,69.594,5.7995,0.02338,0.107534,17.2151,0.0,1177.69218,24.93708,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)맛살무침,79.6,53.708,3.6362,0.06558,10.19138,0.707,74.41,0.36478,394.784,0.0,69.286,5.773833333,0.024408,0.080102,17.30666,0.0,12.34122,9.98312,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
